No,Q1,Q2,Q3,Q4,Q5,Q6,TD(s),SL
705,1,0,1,1,1,0,3.2,2
706,1,1,0,0,1,1,3.2,2
707,1,1,0,1,0,1,3.2,2
708,1,1,0,1,1,0,3.2,2
709,1,1,1,0,0,1,3.2,2
710,1,1,1,0,1,0,3.2,2
711,1,1,1,1,0,0,3.2,2
712,0,0,1,1,1,1,3.3,2
713,0,1,0,1,1,1,3.3,2
714,0,1,1,0,1,1,3.3,2
715,0,1,1,1,0,1,3.3,2
716,0,1,1,1,1,0,3.3,2
717,1,0,0,1,1,1,3.3,2
718,1,0,1,0,1,1,3.3,2
719,1,0,1,1,0,1,3.3,2
720,1,0,1,1,1,0,3.3,2
721,1,1,0,0,1,1,3.3,2
722,1,1,0,1,0,1,3.3,2
723,1,1,0,1,1,0,3.3,2
724,1,1,1,0,0,1,3.3,2
725,1,1,1,0,1,0,3.3,2
726,1,1,1,1,0,0,3.3,2
727,0,0,1,1,1,1,3.4,2
728,0,1,0,1,1,1,3.4,2
729,0,1,1,0,1,1,3.4,2
730,0,1,1,1,0,1,3.4,2
731,0,1,1,1,1,0,3.4,2
732,1,0,0,1,1,1,3.4,2
733,1,0,1,0,1,1,3.4,2
734,1,0,1,1,0,1,3.4,2
735,1,0,1,1,1,0,3.4,2
736,1,1,0,0,1,1,3.4,2
737,1,1,0,1,0,1,3.4,2
738,1,1,0,1,1,0,3.4,2
739,1,1,1,0,0,1,3.4,2
740,1,1,1,0,1,0,3.4,2
741,1,1,1,1,0,0,3.4,2
742,0,0,1,1,1,1,3.5,2
743,0,1,0,1,1,1,3.5,2
744,0,1,1,0,1,1,3.5,2
745,0,1,1,1,0,1,3.5,2
746,0,1,1,1,1,0,3.5,2
747,1,0,0,1,1,1,3.5,2
748,1,0,1,0,1,1,3.5,2
749,1,0,1,1,0,1,3.5,2
750,1,0,1,1,1,0,3.5,2
751,1,1,0,0,1,1,3.5,2
752,1,1,0,1,0,1,3.5,2
753,1,1,0,1,1,0,3.5,2
754,1,1,1,0,0,1,3.5,2
755,1,1,1,0,1,0,3.5,2
756,1,1,1,1,0,0,3.5,2
757,0,0,1,1,1,1,3.6,2
758,0,1,0,1,1,1,3.6,2
759,0,1,1,0,1,1,3.6,2
760,0,1,1,1,0,1,3.6,2
761,0,1,1,1,1,0,3.6,2
762,1,0,0,1,1,1,3.6,2
763,1,0,1,0,1,1,3.6,2
764,1,0,1,1,0,1,3.6,2
765,1,0,1,1,1,0,3.6,2
766,1,1,0,0,1,1,3.6,2
767,1,1,0,1,0,1,3.6,2
768,1,1,0,1,1,0,3.6,2
769,1,1,1,0,0,1,3.6,2
770,1,1,1,0,1,0,3.6,2
771,1,1,1,1,0,0,3.6,2
772,0,0,1,1,1,1,3.7,2
773,0,1,0,1,1,1,3.7,2
774,0,1,1,0,1,1,3.7,2
775,0,1,1,1,0,1,3.7,2
776,0,1,1,1,1,0,3.7,2
777,1,0,0,1,1,1,3.7,2
778,1,0,1,0,1,1,3.7,2
779,1,0,1,1,0,1,3.7,2
780,1,0,1,1,1,0,3.7,2
781,1,1,0,0,1,1,3.7,2
782,1,1,0,1,0,1,3.7,2
783,1,1,0,1,1,0,3.7,2
784,1,1,1,0,0,1,3.7,2
785,1,1,1,0,1,0,3.7,2
786,1,1,1,1,0,0,3.7,2
787,0,0,1,1,1,1,3.8,2
788,0,1,0,1,1,1,3.8,2
789,0,1,1,0,1,1,3.8,2
790,0,1,1,1,0,1,3.8,2
791,0,1,1,1,1,0,3.8,2
792,1,0,0,1,1,1,3.8,2
793,1,0,1,0,1,1,3.8,2
794,1,0,1,1,0,1,3.8,2
795,1,0,1,1,1,0,3.8,2
796,1,1,0,0,1,1,3.8,2
797,1,1,0,1,0,1,3.8,2
798,1,1,0,1,1,0,3.8,2
799,1,1,1,0,0,1,3.8,2
800,1,1,1,0,1,0,3.8,2
801,1,1,1,1,0,0,3.8,2
802,0,0,1,1,1,1,3.9,2
803,0,1,0,1,1,1,3.9,2
804,0,1,1,0,1,1,3.9,2
805,0,1,1,1,0,1,3.9,2
806,0,1,1,1,1,0,3.9,2
807,1,0,0,1,1,1,3.9,2
808,1,0,1,0,1,1,3.9,2
809,1,0,1,1,0,1,3.9,2
810,1,0,1,1,1,0,3.9,2
811,1,1,0,0,1,1,3.9,2
812,1,1,0,1,0,1,3.9,2
813,1,1,0,1,1,0,3.9,2
814,1,1,1,0,0,1,3.9,2
815,1,1,1,0,1,0,3.9,2
816,1,1,1,1,0,0,3.9,2
817,0,0,1,1,1,1,4,2
818,0,1,0,1,1,1,4,2
819,0,1,1,0,1,1,4,2
820,0,1,1,1,0,1,4,2
821,0,1,1,1,1,0,4,2
822,1,0,0,1,1,1,4,2
823,1,0,1,0,1,1,4,2
824,1,0,1,1,0,1,4,2
825,1,0,1,1,1,0,4,2
826,1,1,0,0,1,1,4,2
827,1,1,0,1,0,1,4,2
828,1,1,0,1,1,0,4,2
829,1,1,1,0,0,1,4,2
830,1,1,1,0,1,0,4,2
831,1,1,1,1,0,0,4,2
832,0,0,1,1,1,1,4.1,2
833,0,1,0,1,1,1,4.1,2
834,0,1,1,0,1,1,4.1,2
835,0,1,1,1,0,1,4.1,2
836,0,1,1,1,1,0,4.1,2
837,1,0,0,1,1,1,4.1,2
838,1,0,1,0,1,1,4.1,2
839,1,0,1,1,0,1,4.1,2
840,1,0,1,1,1,0,4.1,2
841,1,1,0,0,1,1,4.1,2
842,1,1,0,1,0,1,4.1,2
843,1,1,0,1,1,0,4.1,2
844,1,1,1,0,0,1,4.1,2
845,1,1,1,0,1,0,4.1,2
846,1,1,1,1,0,0,4.1,2
847,0,0,1,1,1,1,4.2,2
848,0,1,0,1,1,1,4.2,2
849,0,1,1,0,1,1,4.2,2
850,0,1,1,1,0,1,4.2,2
851,0,1,1,1,1,0,4.2,2
852,1,0,0,1,1,1,4.2,2
853,1,0,1,0,1,1,4.2,2
854,1,0,1,1,0,1,4.2,2
855,1,0,1,1,1,0,4.2,2
856,1,1,0,0,1,1,4.2,2
857,1,1,0,1,0,1,4.2,2
858,1,1,0,1,1,0,4.2,2
859,1,1,1,0,0,1,4.2,2
860,1,1,1,0,1,0,4.2,2
861,1,1,1,1,0,0,4.2,2
862,0,0,1,1,1,1,4.3,2
863,0,1,0,1,1,1,4.3,2
864,0,1,1,0,1,1,4.3,2
865,0,1,1,1,0,1,4.3,2
866,0,1,1,1,1,0,4.3,2
867,1,0,0,1,1,1,4.3,2
868,1,0,1,0,1,1,4.3,2
869,1,0,1,1,0,1,4.3,2
870,1,0,1,1,1,0,4.3,2
871,1,1,0,0,1,1,4.3,2
872,1,1,0,1,0,1,4.3,2
873,1,1,0,1,1,0,4.3,2
874,1,1,1,0,0,1,4.3,2
875,1,1,1,0,1,0,4.3,2
876,1,1,1,1,0,0,4.3,2
877,0,0,1,1,1,1,4.4,2
878,0,1,0,1,1,1,4.4,2
879,0,1,1,0,1,1,4.4,2
880,0,1,1,1,0,1,4.4,2
881,0,1,1,1,1,0,4.4,2
882,1,0,0,1,1,1,4.4,2
883,1,0,1,0,1,1,4.4,2
884,1,0,1,1,0,1,4.4,2
885,1,0,1,1,1,0,4.4,2
886,1,1,0,0,1,1,4.4,2
887,1,1,0,1,0,1,4.4,2
888,1,1,0,1,1,0,4.4,2
889,1,1,1,0,0,1,4.4,2
890,1,1,1,0,1,0,4.4,2
891,1,1,1,1,0,0,4.4,2
892,0,0,1,1,1,1,4.5,2
893,0,1,0,1,1,1,4.5,2
894,0,1,1,0,1,1,4.5,2
895,0,1,1,1,0,1,4.5,2
896,0,1,1,1,1,0,4.5,2
897,1,0,0,1,1,1,4.5,2
898,1,0,1,0,1,1,4.5,2
899,1,0,1,1,0,1,4.5,2
900,1,0,1,1,1,0,4.5,2
901,1,1,0,0,1,1,4.5,2
902,1,1,0,1,0,1,4.5,2
903,1,1,0,1,1,0,4.5,2
904,1,1,1,0,0,1,4.5,2
905,1,1,1,0,1,0,4.5,2
906,1,1,1,1,0,0,4.5,2
907,0,0,1,1,1,1,4.6,2
908,0,1,0,1,1,1,4.6,2
909,0,1,1,0,1,1,4.6,2
910,0,1,1,1,0,1,4.6,2
911,0,1,1,1,1,0,4.6,2
912,1,0,0,1,1,1,4.6,2
913,1,0,1,0,1,1,4.6,2
914,1,0,1,1,0,1,4.6,2
915,1,0,1,1,1,0,4.6,2
916,1,1,0,0,1,1,4.6,2
917,1,1,0,1,0,1,4.6,2
918,1,1,0,1,1,0,4.6,2
919,1,1,1,0,0,1,4.6,2
920,1,1,1,0,1,0,4.6,2
921,1,1,1,1,0,0,4.6,2
922,0,0,1,1,1,1,4.7,2
923,0,1,0,1,1,1,4.7,2
924,0,1,1,0,1,1,4.7,2
925,0,1,1,1,0,1,4.7,2
926,0,1,1,1,1,0,4.7,2
927,1,0,0,1,1,1,4.7,2
928,1,0,1,0,1,1,4.7,2
929,1,0,1,1,0,1,4.7,2
930,1,0,1,1,1,0,4.7,2
931,1,1,0,0,1,1,4.7,2
932,1,1,0,1,0,1,4.7,2
933,1,1,0,1,1,0,4.7,2
934,1,1,1,0,0,1,4.7,2
935,1,1,1,0,1,0,4.7,2
936,1,1,1,1,0,0,4.7,2
937,0,0,1,1,1,1,4.8,2
938,0,1,0,1,1,1,4.8,2
939,0,1,1,0,1,1,4.8,2
940,0,1,1,1,0,1,4.8,2
941,0,1,1,1,1,0,4.8,2
942,1,0,0,1,1,1,4.8,2
943,1,0,1,0,1,1,4.8,2
944,1,0,1,1,0,1,4.8,2
945,1,0,1,1,1,0,4.8,2
946,1,1,0,0,1,1,4.8,2
947,1,1,0,1,0,1,4.8,2
948,1,1,0,1,1,0,4.8,2
949,1,1,1,0,0,1,4.8,2
950,1,1,1,0,1,0,4.8,2
951,1,1,1,1,0,0,4.8,2
952,0,0,1,1,1,1,4.9,2
953,0,1,0,1,1,1,4.9,2
954,0,1,1,0,1,1,4.9,2
955,0,1,1,1,0,1,4.9,2
956,0,1,1,1,1,0,4.9,2
957,1,0,0,1,1,1,4.9,2
958,1,0,1,0,1,1,4.9,2
959,1,0,1,1,0,1,4.9,2
960,1,0,1,1,1,0,4.9,2
961,1,1,0,0,1,1,4.9,2
962,1,1,0,1,0,1,4.9,2
963,1,1,0,1,1,0,4.9,2
964,1,1,1,0,0,1,4.9,2
965,1,1,1,0,1,0,4.9,2
966,1,1,1,1,0,0,4.9,2
967,0,0,1,1,1,1,5,2
968,0,1,0,1,1,1,5,2
969,0,1,1,0,1,1,5,2
970,0,1,1,1,0,1,5,2
971,0,1,1,1,1,0,5,2
972,1,0,0,1,1,1,5,2
973,1,0,1,0,1,1,5,2
974,1,0,1,1,0,1,5,2
975,1,0,1,1,1,0,5,2
976,1,1,0,0,1,1,5,2
977,1,1,0,1,0,1,5,2
978,1,1,0,1,1,0,5,2
979,1,1,1,0,0,1,5,2
980,1,1,1,0,1,0,5,2
981,1,1,1,1,0,0,5,2
982,0,0,1,1,1,1,6,2
983,0,1,0,1,1,1,6,2
984,0,1,1,0,1,1,6,2
985,0,1,1,1,0,1,6,2
986,0,1,1,1,1,0,6,2
987,1,0,0,1,1,1,6,2
988,1,0,1,0,1,1,6,2
989,1,0,1,1,0,1,6,2
990,1,0,1,1,1,0,6,2
991,1,1,0,0,1,1,6,2
992,1,1,0,1,0,1,6,2
993,1,1,0,1,1,0,6,2
994,1,1,1,0,0,1,6,2
995,1,1,1,0,1,0,6,2
996,1,1,1,1,0,0,6,2
997,0,0,1,1,1,1,7,2
998,0,1,0,1,1,1,7,2
999,0,1,1,0,1,1,7,2
1000,0,1,1,1,0,1,7,2
1001,0,1,1,1,1,0,7,2
1002,1,0,0,1,1,1,7,2
1003,1,0,1,0,1,1,7,2
1004,1,0,1,1,0,1,7,2
1005,1,0,1,1,1,0,7,2
1006,1,1,0,0,1,1,7,2
1007,1,1,0,1,0,1,7,2
1008,1,1,0,1,1,0,7,2
1009,1,1,1,0,0,1,7,2
1010,1,1,1,0,1,0,7,2
1011,1,1,1,1,0,0,7,2
1012,0,0,1,1,1,1,8,2
1013,0,1,0,1,1,1,8,2
1014,0,1,1,0,1,1,8,2
1015,0,1,1,1,0,1,8,2
1016,0,1,1,1,1,0,8,2
1017,1,0,0,1,1,1,8,2
1018,1,0,1,0,1,1,8,2
1019,1,0,1,1,0,1,8,2
1020,1,0,1,1,1,0,8,2
1021,1,1,0,0,1,1,8,2
1022,1,1,0,1,0,1,8,2
1023,1,1,0,1,1,0,8,2
1024,1,1,1,0,0,1,8,2
1025,1,1,1,0,1,0,8,2
1026,1,1,1,1,0,0,8,2
1027,0,0,1,1,1,1,9,2
1028,0,1,0,1,1,1,9,2
1029,0,1,1,0,1,1,9,2
1030,0,1,1,1,0,1,9,2
1031,0,1,1,1,1,0,9,2
1032,1,0,0,1,1,1,9,2
1033,1,0,1,0,1,1,9,2
1034,1,0,1,1,0,1,9,2
1035,1,0,1,1,1,0,9,2
1036,1,1,0,0,1,1,9,2
1037,1,1,0,1,0,1,9,2
1038,1,1,0,1,1,0,9,2
1039,1,1,1,0,0,1,9,2
1040,1,1,1,0,1,0,9,2
1041,1,1,1,1,0,0,9,2
1042,0,0,1,1,1,1,10,2
1043,0,1,0,1,1,1,10,2
1044,0,1,1,0,1,1,10,2
1045,0,1,1,1,0,1,10,2
1046,0,1,1,1,1,0,10,2
1047,1,0,0,1,1,1,10,2
1048,1,0,1,0,1,1,10,2
1049,1,0,1,1,0,1,10,2
1050,1,0,1,1,1,0,10,2
1051,1,1,0,0,1,1,10,2
1052,1,1,0,1,0,1,10,2
1053,1,1,0,1,1,0,10,2
1054,1,1,1,0,0,1,10,2
1055,1,1,1,0,1,0,10,2
1056,1,1,1,1,0,0,10,2
1057,0,0,1,1,1,1,11,2
1058,0,1,0,1,1,1,11,2
1059,0,1,1,0,1,1,11,2
1060,0,1,1,1,0,1,11,2
1061,0,1,1,1,1,0,11,2
1062,1,0,0,1,1,1,11,2
1063,1,0,1,0,1,1,11,2
1064,1,0,1,1,0,1,11,2
1065,1,0,1,1,1,0,11,2
1066,1,1,0,0,1,1,11,2
1067,1,1,0,1,0,1,11,2
1068,1,1,0,1,1,0,11,2
1069,1,1,1,0,0,1,11,2
1070,1,1,1,0,1,0,11,2
1071,1,1,1,1,0,0,11,2
1072,0,0,1,1,1,1,12,2
1073,0,1,0,1,1,1,12,2
1074,0,1,1,0,1,1,12,2
1075,0,1,1,1,0,1,12,2
1076,0,1,1,1,1,0,12,2
1077,1,0,0,1,1,1,12,2
1078,1,0,1,0,1,1,12,2
1079,1,0,1,1,0,1,12,2
1080,1,0,1,1,1,0,12,2
1081,1,1,0,0,1,1,12,2
1082,1,1,0,1,0,1,12,2
1083,1,1,0,1,1,0,12,2
1084,1,1,1,0,0,1,12,2
1085,1,1,1,0,1,0,12,2
1086,1,1,1,1,0,0,12,2
1087,0,0,1,1,1,1,13,2
1088,0,1,0,1,1,1,13,2
1089,0,1,1,0,1,1,13,2
1090,0,1,1,1,0,1,13,2
1091,0,1,1,1,1,0,13,2
1092,1,0,0,1,1,1,13,2
1093,1,0,1,0,1,1,13,2
1094,1,0,1,1,0,1,13,2
1095,1,0,1,1,1,0,13,2
1096,1,1,0,0,1,1,13,2
1097,1,1,0,1,0,1,13,2
1098,1,1,0,1,1,0,13,2
1099,1,1,1,0,0,1,13,2
1100,1,1,1,0,1,0,13,2
1101,1,1,1,1,0,0,13,2
1102,0,0,1,1,1,1,14,2
1103,0,1,0,1,1,1,14,2
1104,0,1,1,0,1,1,14,2
1105,0,1,1,1,0,1,14,2
1106,0,1,1,1,1,0,14,2
1107,1,0,0,1,1,1,14,2
1108,1,0,1,0,1,1,14,2
1109,1,0,1,1,0,1,14,2
1110,1,0,1,1,1,0,14,2
1111,1,1,0,0,1,1,14,2
1112,1,1,0,1,0,1,14,2
1113,1,1,0,1,1,0,14,2
1114,1,1,1,0,0,1,14,2
1115,1,1,1,0,1,0,14,2
1116,1,1,1,1,0,0,14,2
1117,1,1,1,1,1,1,6,1
1118,1,1,1,1,1,0,6,1
1119,1,1,1,1,0,1,6,1
1120,1,1,1,0,1,1,6,1
1121,1,1,0,1,1,1,6,1
1122,1,0,1,1,1,1,6,1
1123,0,1,1,1,1,1,6,1
1124,1,1,1,1,1,1,7,1
1125,1,1,1,1,1,0,7,1
1126,1,1,1,1,0,1,7,1
1127,1,1,1,0,1,1,7,1
1128,1,1,0,1,1,1,7,1
1129,1,0,1,1,1,1,7,1
1130,0,1,1,1,1,1,7,1
1131,1,1,1,1,1,1,8,2
1132,1,1,1,1,1,0,8,2
1133,1,1,1,1,0,1,8,2
1134,1,1,1,0,1,1,8,2
1135,1,1,0,1,1,1,8,2
1136,1,0,1,1,1,1,8,2
1137,0,1,1,1,1,1,8,2
1138,1,1,1,1,1,1,9,2
1139,1,1,1,1,1,0,9,2
1140,1,1,1,1,0,1,9,2
1141,1,1,1,0,1,1,9,2
1142,1,1,0,1,1,1,9,2
1143,1,0,1,1,1,1,9,2
1144,0,1,1,1,1,1,9,2
1145,1,1,1,1,1,1,10,2
1146,1,1,1,1,1,0,10,2
1147,1,1,1,1,0,1,10,2
1148,1,1,1,0,1,1,10,2
1149,1,1,0,1,1,1,10,2
1150,1,0,1,1,1,1,10,2
1151,0,1,1,1,1,1,10,2
1152,1,1,1,1,1,1,11,2
1153,1,1,1,1,1,0,11,2
1154,1,1,1,1,0,1,11,2
1155,1,1,1,0,1,1,11,2
1156,1,1,0,1,1,1,11,2
1157,1,0,1,1,1,1,11,2
1158,0,1,1,1,1,1,11,2
1159,1,1,1,1,1,1,12,2
1160,1,1,1,1,1,0,12,2
1161,1,1,1,1,0,1,12,2
1162,1,1,1,0,1,1,12,2
1163,1,1,0,1,1,1,12,2
1164,1,0,1,1,1,1,12,2
1165,0,1,1,1,1,1,12,2
1166,1,1,1,1,1,1,13,2
1167,1,1,1,1,1,0,13,2
1168,1,1,1,1,0,1,13,2
1169,1,1,1,0,1,1,13,2
1170,1,1,0,1,1,1,13,2
1171,1,0,1,1,1,1,13,2
1172,0,1,1,1,1,1,13,2
1173,1,1,1,1,1,1,14,2
1174,1,1,1,1,1,0,14,2
1175,1,1,1,1,0,1,14,2
1176,1,1,1,0,1,1,14,2
1177,1,1,0,1,1,1,14,2
1178,1,0,1,1,1,1,14,2
1179,0,1,1,1,1,1,14,2
1180,1,1,1,1,1,1,15,2
1181,1,1,1,1,1,0,15,2
1182,1,1,1,1,0,1,15,2
1183,1,1,1,0,1,1,15,2
1184,1,1,0,1,1,1,15,2
1185,1,0,1,1,1,1,15,2
1186,0,1,1,1,1,1,15,2
1187,1,1,1,1,1,1,16,2
1188,1,1,1,1,1,0,16,2
1189,1,1,1,1,0,1,16,2
1190,1,1,1,0,1,1,16,2
1191,1,1,0,1,1,1,16,2
1192,1,0,1,1,1,1,16,2
1193,0,1,1,1,1,1,16,2
1194,1,1,1,1,1,1,17,2
1195,1,1,1,1,1,0,17,2
1196,1,1,1,1,0,1,17,2
1197,1,1,1,0,1,1,17,2
1198,1,1,0,1,1,1,17,2
1199,1,0,1,1,1,1,17,2
1200,0,1,1,1,1,1,17,2
1201,1,1,1,1,1,1,18,2
1202,1,1,1,1,1,0,18,2
1203,1,1,1,1,0,1,18,2
1204,1,1,1,0,1,1,18,2
1205,1,1,0,1,1,1,18,2
1206,1,0,1,1,1,1,18,2
1207,0,1,1,1,1,1,18,2
1208,1,1,1,1,1,1,0.8,1
1209,1,1,1,1,1,0,0.8,1
1210,1,1,1,1,0,1,0.8,1
1211,1,1,1,0,1,1,0.8,1
1212,1,1,0,1,1,1,0.8,1
1213,1,0,1,1,1,1,0.8,1
1214,0,1,1,1,1,1,0.8,1
1215,1,1,1,1,1,1,0.9,1
1216,1,1,1,1,1,0,0.9,1
1217,1,1,1,1,0,1,0.9,1
1218,1,1,1,0,1,1,0.9,1
1219,1,1,0,1,1,1,0.9,1
1220,1,0,1,1,1,1,0.9,1
1221,0,1,1,1,1,1,0.9,1
1222,1,1,1,1,1,1,1,1
1223,1,1,1,1,1,0,1,1
1224,1,1,1,1,0,1,1,1
1225,1,1,1,0,1,1,1,1
1226,1,1,0,1,1,1,1,1
1227,1,0,1,1,1,1,1,1
1228,0,1,1,1,1,1,1,1
1229,1,1,1,1,1,1,1.1,1
1230,1,1,1,1,1,0,1.1,1
1231,1,1,1,1,0,1,1.1,1
1232,1,1,1,0,1,1,1.1,1
1233,1,1,0,1,1,1,1.1,1
1234,1,0,1,1,1,1,1.1,1
1235,0,1,1,1,1,1,1.1,1
1236,1,1,1,1,1,1,1.2,1
1237,1,1,1,1,1,0,1.2,1
1238,1,1,1,1,0,1,1.2,1
1239,1,1,1,0,1,1,1.2,1
1240,1,1,0,1,1,1,1.2,1
1241,1,0,1,1,1,1,1.2,1
1242,0,1,1,1,1,1,1.2,1
1243,1,1,1,1,1,1,1.3,1
1244,1,1,1,1,1,0,1.3,1
1245,1,1,1,1,0,1,1.3,1
1246,1,1,1,0,1,1,1.3,1
1247,1,1,0,1,1,1,1.3,1
1248,1,0,1,1,1,1,1.3,1
1249,0,1,1,1,1,1,1.3,1
1250,1,1,1,1,1,1,1.4,1
1251,1,1,1,1,1,0,1.4,1
1252,1,1,1,1,0,1,1.4,1
1253,1,1,1,0,1,1,1.4,1
1254,1,1,0,1,1,1,1.4,1
1255,1,0,1,1,1,1,1.4,1
1256,0,1,1,1,1,1,1.4,1
1257,1,1,1,1,1,1,1.5,1
1258,1,1,1,1,1,0,1.5,1
1259,1,1,1,1,0,1,1.5,1
1260,1,1,1,0,1,1,1.5,1
1261,1,1,0,1,1,1,1.5,1
1262,1,0,1,1,1,1,1.5,1
1263,0,1,1,1,1,1,1.5,1
1264,1,1,1,1,1,1,1.6,1
1265,1,1,1,1,1,0,1.6,1
1266,1,1,1,1,0,1,1.6,1
1267,1,1,1,0,1,1,1.6,1
1268,1,1,0,1,1,1,1.6,1
1269,1,0,1,1,1,1,1.6,1
1270,0,1,1,1,1,1,1.6,1
1271,1,1,1,1,1,1,1.7,1
1272,1,1,1,1,1,0,1.7,1
1273,1,1,1,1,0,1,1.7,1
1274,1,1,1,0,1,1,1.7,1
1275,1,1,0,1,1,1,1.7,1
1276,1,0,1,1,1,1,1.7,1
1277,0,1,1,1,1,1,1.8,1
1278,1,1,1,1,1,1,1.8,1
1279,1,1,1,1,1,0,1.8,1
1280,1,1,1,1,0,1,1.8,1
1281,1,1,1,0,1,1,1.8,1
1282,1,1,0,1,1,1,1.8,1
1283,1,0,1,1,1,1,1.8,1
1284,0,1,1,1,1,1,1.8,1
1285,1,1,1,1,1,1,1.9,1
1286,1,1,1,1,1,0,1.9,1
1287,1,1,1,1,0,1,1.9,1
1288,1,1,1,0,1,1,1.9,1
1289,1,1,0,1,1,1,1.9,1
1290,1,0,1,1,1,1,1.9,1
1291,0,1,1,1,1,1,1.9,1
1292,1,1,1,1,1,1,2,1
1293,1,1,1,1,1,0,2,1
1294,1,1,1,1,0,1,2,1
1295,1,1,1,0,1,1,2,1
1296,1,1,0,1,1,1,2,1
1297,1,0,1,1,1,1,2,1
1298,0,1,1,1,1,1,2,1
1299,1,1,1,1,1,1,2.1,1
1300,1,1,1,1,1,0,2.1,1
1301,1,1,1,1,0,1,2.1,1
1302,1,1,1,0,1,1,2.1,1
1303,1,1,0,1,1,1,2.1,1
1304,1,0,1,1,1,1,2.1,1
1305,0,1,1,1,1,1,2.1,1
1306,1,1,1,1,1,1,2.2,1
1307,1,1,1,1,1,0,2.2,1
1308,1,1,1,1,0,1,2.2,1
1309,1,1,1,0,1,1,2.2,1
1310,1,1,0,1,1,1,2.2,1
1311,1,0,1,1,1,1,2.2,1
1312,0,1,1,1,1,1,2.2,1
1313,1,1,1,1,1,1,2.3,1
1314,1,1,1,1,1,0,2.3,1
1315,1,1,1,1,0,1,2.3,1
1316,1,1,1,0,1,1,2.3,1
1317,1,1,0,1,1,1,2.3,1
1318,1,0,1,1,1,1,2.3,1
1319,0,1,1,1,1,1,2.3,1
1320,1,1,1,1,1,1,2.4,1
1321,1,1,1,1,1,0,2.4,1
1322,1,1,1,1,0,1,2.4,1
1323,1,1,1,0,1,1,2.4,1
1324,1,1,0,1,1,1,2.4,1
1325,1,0,1,1,1,1,2.4,1
1326,0,1,1,1,1,1,2.4,1
1327,1,1,1,1,1,1,2.5,1
1328,1,1,1,1,1,0,2.5,1
1329,1,1,1,1,0,1,2.5,1
1330,1,1,1,0,1,1,2.5,1
1331,1,1,0,1,1,1,2.5,1
1332,1,0,1,1,1,1,2.5,1
1333,0,1,1,1,1,1,2.5,1
1334,1,1,1,1,1,1,2.6,1
1335,1,1,1,1,1,0,2.6,1
1336,1,1,1,1,0,1,2.6,1
1337,1,1,1,0,1,1,2.6,1
1338,1,1,0,1,1,1,2.6,1
1339,1,0,1,1,1,1,2.6,1
1340,0,1,1,1,1,1,2.6,1
1341,1,1,1,1,1,1,2.7,1
1342,1,1,1,1,1,0,2.7,1
1343,1,1,1,1,0,1,2.7,1
1344,1,1,1,0,1,1,2.7,1
1345,1,1,0,1,1,1,2.7,1
1346,1,0,1,1,1,1,2.7,1
1347,0,1,1,1,1,1,2.7,1
1348,1,1,1,1,1,1,2.8,1
1349,1,1,1,1,1,0,2.8,1
1350,1,1,1,1,0,1,2.8,1
1351,1,1,1,0,1,1,2.8,1
1352,1,1,0,1,1,1,2.8,1
1353,1,0,1,1,1,1,2.8,1
1354,0,1,1,1,1,1,2.8,1
1355,1,1,1,1,1,1,2.9,1
1356,1,1,1,1,1,0,2.9,1
1357,1,1,1,1,0,1,2.9,1
1358,1,1,1,0,1,1,2.9,1
1359,1,1,0,1,1,1,2.9,1
1360,1,0,1,1,1,1,2.9,1
1361,0,1,1,1,1,1,2.9,1
1362,1,1,1,1,1,1,3,1
1363,1,1,1,1,1,0,3,1
1364,1,1,1,1,0,1,3,1
1365,1,1,1,0,1,1,3,1
1366,1,1,0,1,1,1,3,1
1367,1,0,1,1,1,1,3,1
1368,0,1,1,1,1,1,3,1
1369,1,1,1,1,1,1,3.1,2
1370,1,1,1,1,1,0,3.1,2
1371,1,1,1,1,0,1,3.1,2
1372,1,1,1,0,1,1,3.1,2
1373,1,1,0,1,1,1,3.1,2
1374,1,0,1,1,1,1,3.1,2
1375,0,1,1,1,1,1,3.1,2
1376,1,1,1,1,1,1,3.2,2
1377,1,1,1,1,1,0,3.2,2
1378,1,1,1,1,0,1,3.2,2
1379,1,1,1,0,1,1,3.2,2
1380,1,1,0,1,1,1,3.2,2
1381,1,0,1,1,1,1,3.2,2
1382,0,1,1,1,1,1,3.2,2
1383,1,1,1,1,1,1,3.3,2
1384,1,1,1,1,1,0,3.3,2
1385,1,1,1,1,0,1,3.3,2
1386,1,1,1,0,1,1,3.3,2
1387,1,1,0,1,1,1,3.3,2
1388,1,0,1,1,1,1,3.3,2
1389,0,1,1,1,1,1,3.3,2
1390,1,1,1,1,1,1,3.4,2
1391,1,1,1,1,1,0,3.4,2
1392,1,1,1,1,0,1,3.4,2
1393,1,1,1,0,1,1,3.4,2
1394,1,1,0,1,1,1,3.4,2
1395,1,0,1,1,1,1,3.4,2
1396,0,1,1,1,1,1,3.4,2
1397,1,1,1,1,1,1,3.5,2
1398,1,1,1,1,1,0,3.5,2
1399,1,1,1,1,0,1,3.5,2
1400,1,1,1,0,1,1,3.5,2
1401,1,1,0,1,1,1,3.5,2
1402,1,0,1,1,1,1,3.5,2
1403,0,1,1,1,1,1,3.5,2
1404,1,1,1,1,1,1,3.6,2
1405,1,1,1,1,1,0,3.6,2
1406,1,1,1,1,0,1,3.6,2
1407,1,1,1,0,1,1,3.6,2
1408,1,1,0,1,1,1,3.6,2
1409,1,0,1,1,1,1,3.6,2
